Plate_ID,Well,Breeder_ID,Larva_ID,BreederF,BreederM
Plate 1(FC20200305),A1,Z2622-F7,20200204-Plate1-6B,Z2622-F7,Z2622-M12
Plate 1(FC20200305),A1,Z2622-F7,20200204-Plate1-6C,Z2622-F7,Z2622-M12
Plate 1(FC20200305),A1,Z2622-F7,20200204-Plate1-6D,Z2622-F7,Z2622-M12
Plate 1(FC20200305),A1,Z2622-F7,20200204-Plate1-6E,Z2622-F7,Z2622-M12
Plate 1(FC20200305),A1,Z2622-F7,20200317-Plate1-5E,Z2622-F7,Z2622-M17
Plate 1(FC20200305),A1,Z2622-F7,20200317-Plate1-5F,Z2622-F7,Z2622-M17
Plate 1(FC20200305),A1,Z2622-F7,20200317-Plate1-5G,Z2622-F7,Z2622-M17
Plate 1(FC20200305),A1,Z2622-F7,20200317-Plate1-5H,Z2622-F7,Z2622-M17
Plate 1(FC20200305),A1,Z2622-F7,20200317-Plate1-6A,Z2622-F7,Z2622-M17
Plate 1(FC20200305),A1,Z2622-F7,20200317-Plate1-6B,Z2622-F7,Z2622-M17
Plate 1(FC20200305),A1,Z2622-F7,20200317-Plate1-6C,Z2622-F7,Z2622-M17
Plate 1(FC20200305),A1,Z2622-F7,20200317-Plate1-6D,Z2622-F7,Z2622-M17
Plate 1(FC20200305),A1,Z2622-F7,20200317-Plate1-6E,Z2622-F7,Z2622-M17
Plate 1(FC20200305),A1,Z2622-F7,20200317-Plate1-6F,Z2622-F7,Z2622-M17
Plate 1(FC20200305),A1,Z2622-F7,20200317-Plate1-6G,Z2622-F7,Z2622-M17
Plate 1(FC20200305),A1,Z2622-F7,20200317-Plate1-6H,Z2622-F7,Z2622-M17
Plate 1(FC20200305),A1,Z2622-F7,20200317-Plate1-7A,Z2622-F7,Z2622-M17
Plate 1(FC20200305),A10,Z2622-F2a,20200114-Plate1-2A,Z2622-F2a,Z2622-M4
Plate 1(FC20200305),A10,Z2622-F2a,20200114-Plate1-2B,Z2622-F2a,Z2622-M4
Plate 1(FC20200305),A10,Z2622-F2a,20200114-Plate1-2C,Z2622-F2a,Z2622-M4
Plate 1(FC20200305),A10,Z2622-F2a,20200114-Plate1-2D,Z2622-F2a,Z2622-M4
Plate 1(FC20200305),A10,Z2622-F2a,20200114-Plate1-2E,Z2622-F2a,Z2622-M4
Plate 1(FC20200305),A10,Z2622-F2a,20200114-Plate1-2F,Z2622-F2a,Z2622-M4
Plate 1(FC20200305),A10,Z2622-F2a,20200114-Plate1-2G,Z2622-F2a,Z2622-M4
Plate 1(FC20200305),A10,Z2622-F2a,20200114-Plate1-2H,Z2622-F2a,Z2622-M4
Plate 1(FC20200305),A10,Z2622-F2a,20200128-Plate1-1A,Z2622-F2a,Z2622-M6
Plate 1(FC20200305),A10,Z2622-F2a,20200128-Plate1-1B,Z2622-F2a,Z2622-M6
Plate 1(FC20200305),A10,Z2622-F2a,20200128-Plate1-1C,Z2622-F2a,Z2622-M6
Plate 1(FC20200305),A10,Z2622-F2a,20200128-Plate1-1D,Z2622-F2a,Z2622-M6
Plate 1(FC20200305),A10,Z2622-F2a,20200128-Plate1-1E,Z2622-F2a,Z2622-M6
Plate 1(FC20200305),A10,Z2622-F2a,20200128-Plate1-1F,Z2622-F2a,Z2622-M6
Plate 1(FC20200305),A10,Z2622-F2a,20200128-Plate1-1G,Z2622-F2a,Z2622-M6
Plate 1(FC20200305),A10,Z2622-F2a,20200128-Plate1-1H,Z2622-F2a,Z2622-M6
Plate 1(FC20200305),A10,Z2622-F2a,20200128-Plate1-2A,Z2622-F2a,Z2622-M6
Plate 1(FC20200305),A10,Z2622-F2a,20200128-Plate1-2B,Z2622-F2a,Z2622-M6
Plate 1(FC20200305),A10,Z2622-F2a,20200128-Plate1-2C,Z2622-F2a,Z2622-M6
Plate 1(FC20200305),A10,Z2622-F2a,20200204-Plate1-2B,Z2622-F2a,Z2622-M7
Plate 1(FC20200305),A10,Z2622-F2a,20200204-Plate1-2C,Z2622-F2a,Z2622-M7
Plate 1(FC20200305),A10,Z2622-F2a,20200204-Plate1-2D,Z2622-F2a,Z2622-M7
Plate 1(FC20200305),A10,Z2622-F2a,20200204-Plate1-2E,Z2622-F2a,Z2622-M7
Plate 1(FC20200305),A10,Z2622-F2a,20200204-Plate1-2F,Z2622-F2a,Z2622-M7
Plate 1(FC20200305),A10,Z2622-F2a,20200204-Plate1-2G,Z2622-F2a,Z2622-M7
Plate 1(FC20200305),A10,Z2622-F2a,20200204-Plate1-2H,Z2622-F2a,Z2622-M7
Plate 1(FC20200305),A10,Z2622-F2a,20200204-Plate1-3A,Z2622-F2a,Z2622-M7
Plate 1(FC20200305),A10,Z2622-F2a,20200204-Plate1-3B,Z2622-F2a,Z2622-M7
Plate 1(FC20200305),A10,Z2622-F2a,20200317-Plate1-1A,Z2622-F2a,Z2622-M12
Plate 1(FC20200305),A10,Z2622-F2a,20200317-Plate1-1B,Z2622-F2a,Z2622-M12
Plate 1(FC20200305),A10,Z2622-F2a,20200317-Plate1-1C,Z2622-F2a,Z2622-M12
Plate 1(FC20200305),A10,Z2622-F2a,20200317-Plate1-1D,Z2622-F2a,Z2622-M12
Plate 1(FC20200305),B12,Z2622-M13b,20200121-Plate1-6C,Z2622-F10,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200121-Plate1-6D,Z2622-F10,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200121-Plate1-6E,Z2622-F10,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200121-Plate1-6F,Z2622-F10,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200121-Plate1-6G,Z2622-F10,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200121-Plate1-6H,Z2622-F10,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200121-Plate1-7A,Z2622-F10,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200128-Plate2-12A,Z2622-F9,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200128-Plate2-12B,Z2622-F9,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200128-Plate2-12C,Z2622-F9,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200128-Plate2-12D,Z2622-F9,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200128-Plate2-12E,Z2622-F9,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200128-Plate2-12F,Z2622-F9,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200204-Plate1-6F,Z2622-F8,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200204-Plate1-6G,Z2622-F8,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200204-Plate1-6H,Z2622-F8,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200204-Plate1-7A,Z2622-F8,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200204-Plate1-7B,Z2622-F8,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200204-Plate1-7C,Z2622-F8,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200204-Plate1-7D,Z2622-F8,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200204-Plate1-7E,Z2622-F8,Z2622-M13b
Plate 1(FC20200305),B12,Z2622-M13b,20200204-Plate1-7F,Z2622-F8,Z2622-M13b
Plate 1(FC20200305),B6,Z2622-M10,20191209-Plate1-5G,Z2622-F10,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20191209-Plate1-5H,Z2622-F10,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20191209-Plate1-6A,Z2622-F10,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20191209-Plate1-6B,Z2622-F10,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20191209-Plate1-6C,Z2622-F10,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20191209-Plate1-6D,Z2622-F10,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20191209-Plate1-6E,Z2622-F10,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20191209-Plate1-6F,Z2622-F10,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200114-Plate1-7A,Z2622-F8,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200114-Plate1-7B,Z2622-F8,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200114-Plate1-7C,Z2622-F8,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200114-Plate1-7D,Z2622-F8,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200114-Plate1-7E,Z2622-F8,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200114-Plate1-7F,Z2622-F8,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200114-Plate1-7G,Z2622-F8,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200114-Plate1-7H,Z2622-F8,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200128-Plate1-5A,Z2622-F6,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200128-Plate1-5B,Z2622-F6,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200128-Plate1-5C,Z2622-F6,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200128-Plate1-5D,Z2622-F6,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200128-Plate1-5E,Z2622-F6,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200128-Plate1-5F,Z2622-F6,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200128-Plate1-5G,Z2622-F6,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200128-Plate1-5H,Z2622-F6,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200128-Plate1-6A,Z2622-F6,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200128-Plate1-6B,Z2622-F6,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200204-Plate1-4D,Z2622-F5,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200204-Plate1-4E,Z2622-F5,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200204-Plate1-4F,Z2622-F5,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200204-Plate1-4G,Z2622-F5,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200204-Plate1-4H,Z2622-F5,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200204-Plate1-5A,Z2622-F5,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200204-Plate1-5B,Z2622-F5,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200204-Plate1-5C,Z2622-F5,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200204-Plate1-5D,Z2622-F5,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200211-Plate1-2A,Z2622-F4,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200211-Plate1-2B,Z2622-F4,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200211-Plate1-2C,Z2622-F4,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200211-Plate1-2D,Z2622-F4,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200211-Plate1-2E,Z2622-F4,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200211-Plate1-2F,Z2622-F4,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200211-Plate1-2G,Z2622-F4,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200211-Plate1-2H,Z2622-F4,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200310-Plate1-1A,Z2622-F1a,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200310-Plate1-1B,Z2622-F1a,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200310-Plate1-1C,Z2622-F1a,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200310-Plate1-1D,Z2622-F1a,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200310-Plate1-1E,Z2622-F1a,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200310-Plate1-1F,Z2622-F1a,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200310-Plate1-1G,Z2622-F1a,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200310-Plate1-1H,Z2622-F1a,Z2622-M10
Plate 1(FC20200305),B6,Z2622-M10,20200310-Plate1-2A,Z2622-F1a,Z2622-M10
Plate 1(FC20200305),C10,Z2622-M9a,20200121-Plate1-3F,Z2622-F6,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200121-Plate1-3G,Z2622-F6,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200121-Plate1-3H,Z2622-F6,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200121-Plate1-4A,Z2622-F6,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200121-Plate1-4B,Z2622-F6,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200121-Plate1-4C,Z2622-F6,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200121-Plate1-4D,Z2622-F6,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200128-Plate1-3G,Z2622-F5,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200128-Plate1-3H,Z2622-F5,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200128-Plate1-4A,Z2622-F5,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200128-Plate1-4B,Z2622-F5,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200128-Plate1-4C,Z2622-F5,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200128-Plate1-4D,Z2622-F5,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200128-Plate1-4E,Z2622-F5,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200128-Plate1-4F,Z2622-F5,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200128-Plate1-4G,Z2622-F5,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200128-Plate1-4H,Z2622-F5,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200204-Plate1-3C,Z2622-F4,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200204-Plate1-3D,Z2622-F4,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200204-Plate1-3E,Z2622-F4,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200204-Plate1-3F,Z2622-F4,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200204-Plate1-3G,Z2622-F4,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200204-Plate1-3H,Z2622-F4,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200204-Plate1-4A,Z2622-F4,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200204-Plate1-4B,Z2622-F4,Z2622-M9a
Plate 1(FC20200305),C10,Z2622-M9a,20200204-Plate1-4C,Z2622-F4,Z2622-M9a
Plate 1(FC20200305),C7,Z2622-M19,20191209-Plate2-2D,Z2622-F19,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191209-Plate2-2E,Z2622-F19,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191209-Plate2-2F,Z2622-F19,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191209-Plate2-2G,Z2622-F19,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191209-Plate2-2H,Z2622-F19,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191209-Plate2-3A,Z2622-F19,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191209-Plate2-3B,Z2622-F19,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191209-Plate2-3C,Z2622-F19,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191209-Plate2-3D,Z2622-F19,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191217-Plate1-11A,Z2622-F18,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191217-Plate1-11B,Z2622-F18,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191217-Plate1-11C,Z2622-F18,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191217-Plate1-11D,Z2622-F18,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191217-Plate1-11E,Z2622-F18,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191217-Plate1-11F,Z2622-F18,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191217-Plate1-11G,Z2622-F18,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20191217-Plate1-11H,Z2622-F18,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200114-Plate1-12A,Z2622-F17,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200114-Plate1-12B,Z2622-F17,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200114-Plate1-12C,Z2622-F17,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200114-Plate1-12D,Z2622-F17,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200114-Plate1-12E,Z2622-F17,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200114-Plate1-12F,Z2622-F17,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200114-Plate1-1A,Z2622-F17,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200114-Plate1-1B,Z2622-F17,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200121-Plate1-10F,Z2622-F16,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200121-Plate1-10G,Z2622-F16,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200121-Plate1-10H,Z2622-F16,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200121-Plate1-11A,Z2622-F16,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200121-Plate1-11B,Z2622-F16,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200121-Plate1-11C,Z2622-F16,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200121-Plate1-11D,Z2622-F16,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200204-Plate1-10A,Z2622-F14,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200204-Plate1-10B,Z2622-F14,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200204-Plate1-10C,Z2622-F14,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200204-Plate1-10D,Z2622-F14,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200204-Plate1-10E,Z2622-F14,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200204-Plate1-10F,Z2622-F14,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200204-Plate1-10G,Z2622-F14,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200204-Plate1-10H,Z2622-F14,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200204-Plate1-11A,Z2622-F14,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9A,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9B,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9C,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9D,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9E,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9F,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9G,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9H,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-5E,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-5F,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-5G,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-5H,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6A,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6B,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6C,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6D,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6E,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6F,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6G,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6H,Z2622-F12,Z2622-M19
Plate 1(FC20200305),D1,Z2622-F4,20191217-Plate2-12A,Z2622-F4,Z2622-M5
Plate 1(FC20200305),D1,Z2622-F4,20191217-Plate2-12B,Z2622-F4,Z2622-M5
Plate 1(FC20200305),D1,Z2622-F4,20191217-Plate2-12C,Z2622-F4,Z2622-M5
Plate 1(FC20200305),D1,Z2622-F4,20191217-Plate2-12D,Z2622-F4,Z2622-M5
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3A,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3B,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3C,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3D,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3E,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3F,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3G,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3H,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-2D,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-2E,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-2F,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-2G,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-2H,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-3A,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-3B,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-3C,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-3D,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-3E,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-3F,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-7G,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-7H,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-8A,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-8B,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-8C,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-8D,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-8E,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-8F,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5A,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5B,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5C,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5D,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5E,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5F,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5G,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5H,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8A,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8B,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8C,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8D,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8E,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8F,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8G,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8H,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4A,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4B,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4C,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4D,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4E,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4F,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4G,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4H,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-1A,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-1B,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-1C,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-1D,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-1E,Z2622-F5,Z2622-M12
